"","early_interval","interval.ma","occurrence_no","fad","lad","accepted_name","ex","phylum","class","family","paleolat","paleolng","collection_no","reference_no"
"3912","Induan",251.2,1250808,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165125,53993
"3913","Induan",251.2,987642,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.93,22.64,118568,33700
"3914","Induan",251.2,349394,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.54,-34.82,33244,8833
"3915","Changhsingian",252.17,1625476,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.14,36.16,230021,84610
"3916","Induan",251.2,1319549,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177408,56872
"3917","Induan",251.2,962226,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",20.12,108.9,112813,36705
"3918","Induan",251.2,919839,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,35.97,104956,29741
"3919","Induan",251.2,1277430,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169520,54290
"3920","Induan",251.2,1250804,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165124,53993
"3921","Induan",251.2,452613,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.71,-34.46,44494,11667
"3922","Induan",251.2,1250823,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165129,53993
"3923","Changhsingian",252.17,1639364,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.08,35.21,232368,86422
"3924","Induan",251.2,1157399,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-10.05,106.24,148528,36523
"3925","Induan",251.2,1433901,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-6.46,38.96,200003,68012
"3926","Induan",251.2,921382,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",28.44,-30.84,105382,27437
"3927","Induan",251.2,1250802,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165123,53993
"3928","Induan",251.2,1277427,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169517,54290
"3929","Induan",251.2,1319501,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177391,56872
"3930","Induan",251.2,1159809,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-10.27,105.92,149133,36523
"3931","Induan",251.2,921361,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",28.92,-31.73,105376,27437
"3932","Induan",251.2,987424,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.94,22.62,118489,33700
"3933","Induan",251.2,988123,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118728,33700
"3934","Induan",251.2,1517590,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.87,22.27,211948,73251
"3935","Induan",251.2,1250812,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165126,53993
"3936","Induan",251.2,1250798,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165122,53993
"3937","Induan",251.2,987443,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.94,22.62,118500,33700
"3938","Induan",251.2,987460,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.94,22.62,118505,33700
"3939","Induan",251.2,1159582,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-9.85,106.35,149100,36523
"3940","Induan",251.2,1319551,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177409,56872
"3941","Induan",251.2,1172545,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151143,36523
"3942","Induan",251.2,1277421,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,166562,54290
"3943","Induan",251.2,820421,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",21.01,142.39,90207,30271
"3944","Changhsingian",252.17,1625473,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.14,36.16,230020,84610
"3945","Induan",251.2,1170052,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",26.63,-29.9,150705,48180
"3946","Induan",251.2,1277439,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.91,36.27,169529,54290
"3947","Induan",251.2,1277429,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169519,54290
"3948","Induan",251.2,1277426,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169516,54290
"3949","Induan",251.2,987433,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.93,22.61,118494,33700
"3950","Induan",251.2,1277320,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,166095,54290
"3951","Induan",251.2,962263,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",20.12,108.9,112821,36705
"3952","Induan",251.2,962219,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",20.12,108.9,112812,36705
"3953","Induan",251.2,452624,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.71,-34.46,44495,11667
"3954","Induan",251.2,1277423,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169492,54290
"3955","Induan",251.2,1250793,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165121,53993
"3956","Induan",251.2,1250815,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165127,53993
"3957","Induan",251.2,987441,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.93,22.61,118498,33700
"3958","Induan",251.2,988143,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118739,33700
"3959","Induan",251.2,921390,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",25.89,-28.15,105385,27437
"3960","Induan",251.2,1521519,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.93,35.46,212712,73456
"3961","Induan",251.2,1424690,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.94,36.21,197889,67172
"3962","Induan",251.2,1250086,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165019,53993
"3963","Induan",251.2,1277428,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169518,54290
"3964","Changhsingian",252.17,1625582,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.08,36.26,230040,84610
"3965","Induan",251.2,1433897,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-6.46,38.96,200000,68012
"3966","Induan",251.2,987442,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.93,22.61,118499,33700
"3967","Induan",251.2,452597,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.71,-34.46,44492,11667
"3968","Induan",251.2,1277425,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169515,54290
"3969","Induan",251.2,1424688,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.94,36.21,197888,67172
"3970","Induan",251.2,1521859,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",53.99,22.75,212782,73480
"3971","Induan",251.2,1439862,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.74,106.83,200991,67174
"3972","Induan",251.2,1172529,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151139,36523
"3973","Induan",251.2,987427,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.94,22.62,118490,33700
"3974","Changhsingian",252.17,1625654,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.05,36.31,230054,84610
"3975","Induan",251.2,1433900,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-6.46,38.96,200002,68012
"3976","Induan",251.2,1517594,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.06,22.59,211949,73251
"3977","Induan",251.2,988147,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118742,33700
"3978","Induan",251.2,1277424,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169493,54290
"3979","Induan",251.2,1319470,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177379,56872
"3980","Induan",251.2,1517571,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.35,22.08,211939,73251
"3981","Induan",251.2,1517565,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.35,22.08,211934,73251
"3982","Induan",251.2,920362,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.49,105.24,105110,35163
"3983","Induan",251.2,1521568,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.89,35.58,212720,73456
"3984","Changhsingian",252.17,906746,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.09,36.28,101937,34655
"3985","Induan",251.2,1172557,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151145,36523
"3986","Induan",251.2,1277422,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.14,169491,54290
"3987","Induan",251.2,1424607,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.16,197829,67172
"3988","Induan",251.2,453532,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.16,44656,11667
"3989","Induan",251.2,988110,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.91,22.69,118719,33700
"3990","Induan",251.2,1277438,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.91,36.27,169528,54290
"3991","Induan",251.2,988114,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.91,22.69,118723,33700
"3992","Induan",251.2,1250082,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165018,53993
"3993","Induan",251.2,1170083,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.44,-34.72,150715,48180
"3994","Induan",251.2,921389,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",28.84,-31.63,105384,27437
"3995","Induan",251.2,1172561,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151146,36523
"3996","Induan",251.2,1440035,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.75,106.83,201007,67174
"3997","Induan",251.2,988139,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118736,33700
"3998","Induan",251.2,452589,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.71,-34.46,44491,11667
"3999","Induan",251.2,1319524,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177399,56872
"4000","Changhsingian",252.17,1625481,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.14,36.16,230022,84610
"4001","Induan",251.2,1172539,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151140,36523
"4002","Induan",251.2,1211854,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-15.61,104.98,157352,51768
"4003","Changhsingian",252.17,1571296,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",80.57,85.31,221955,77914
"4004","Induan",251.2,1250096,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165021,53993
"4005","Induan",251.2,1522307,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",55.4,24.4,212889,73515
"4006","Induan",251.2,1250788,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165120,53993
"4007","Induan",251.2,988111,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.91,22.69,118720,33700
"4008","Induan",251.2,1319474,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177380,56872
"4009","Changhsingian",252.17,1625575,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.08,36.26,230038,84610
"4010","Induan",251.2,921413,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",25.45,-31.24,105401,27437
"4011","Induan",251.2,920347,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.17,105.99,105098,35163
"4012","Induan",251.2,1170047,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",26.63,-29.9,150704,48180
"4013","Induan",251.2,957908,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.64,104.7,112112,33770
"4014","Induan",251.2,957951,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.75,104.59,112118,33770
"4015","Induan",251.2,1250827,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.86,36.13,165130,53993
"4016","Induan",251.2,920360,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.63,104.69,105109,35163
"4017","Induan",251.2,1250090,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165020,53993
"4018","Induan",251.2,988234,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.9,22.7,118782,33700
"4019","Induan",251.2,1517576,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.35,22.08,211942,73251
"4020","Changhsingian",252.17,1625560,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.12,36.17,230035,84610
"4021","Induan",251.2,1170036,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",28.4,-30.94,150701,48180
"4022","Induan",251.2,921403,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.7,-34.46,105394,27437
"4023","Induan",251.2,921401,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.7,-34.46,105393,48180
"4024","Induan",251.2,1170055,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",26.63,-29.9,150706,48180
"4025","Induan",251.2,1521439,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.54,35.2,212705,73456
"4026","Induan",251.2,1319505,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177392,56872
"4027","Induan",251.2,988228,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.91,22.69,118777,33700
"4028","Induan",251.2,452530,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.7,36.16,44451,11624
"4029","Induan",251.2,1319488,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177385,56872
"4030","Induan",251.2,481704,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.8,22.74,48115,12885
"4031","Induan",251.2,1521477,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",9.07,35.5,212708,73456
"4032","Changhsingian",252.17,1625595,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.08,36.26,230043,84610
"4033","Induan",251.2,945755,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-6.99,117,109789,33544
"4034","Induan",251.2,812988,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-12.43,104.93,89363,29971
"4035","Induan",251.2,1521572,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.87,35.58,212721,73456
"4036","Induan",251.2,1172523,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.93,104.65,151137,36523
"4037","Induan",251.2,1521524,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.91,35.54,212714,73456
"4038","Induan",251.2,1517568,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.35,22.08,211936,73251
"4039","Changhsingian",252.17,1625588,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.08,36.26,230041,84610
"4040","Induan",251.2,1250098,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165022,53993
"4041","Induan",251.2,921393,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.95,-34.94,105388,27437
"4042","Induan",251.2,1159622,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-9.85,106.35,149106,36523
"4043","Induan",251.2,920353,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-12.2,105.16,105103,35163
"4044","Induan",251.2,1439897,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.74,106.83,200994,67174
"4045","Induan",251.2,962248,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",20.12,108.9,112819,36705
"4046","Induan",251.2,1319521,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177398,56872
"4047","Induan",251.2,1476319,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-12.56,104.62,205985,70657
"4048","Induan",251.2,1319498,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177390,56872
"4049","Induan",251.2,1319482,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177383,56872
"4050","Induan",251.2,1159633,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-9.85,106.35,149108,36523
"4051","Induan",251.2,453501,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.16,44651,11667
"4052","Induan",251.2,1319485,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177384,56872
"4053","Changhsingian",252.17,1625626,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.05,36.31,230051,84610
"4054","Induan",251.2,454087,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-22.9,53.87,44788,11694
"4055","Induan",251.2,1277484,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.91,36.27,169533,54290
"4056","Induan",251.2,987991,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.9,22.7,118678,33700
"4057","Induan",251.2,1319459,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177373,56872
"4058","Induan",251.2,1517579,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",54.35,22.08,211944,73251
"4059","Induan",251.2,919849,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,35.97,104958,29741
"4060","Changhsingian",252.17,1625605,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.14,36.14,230045,84610
"4061","Induan",251.2,988140,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118737,33700
"4062","Induan",251.2,1424593,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.16,197821,67172
"4063","Changhsingian",252.17,1625460,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.18,36.14,230017,84610
"4064","Induan",251.2,1250128,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165032,53993
"4065","Induan",251.2,1250123,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.38,165030,53993
"4066","Induan",251.2,812997,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-12.43,104.93,89365,29971
"4067","Induan",251.2,453499,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.74,36.16,44650,11667
"4068","Induan",251.2,1277481,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.91,36.27,169530,54290
"4069","Induan",251.2,919846,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,35.97,104957,29741
"4070","Induan",251.2,1250738,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.87,36.13,165106,53993
"4071","Induan",251.2,988145,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118741,33700
"4072","Changhsingian",252.17,1625621,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.05,36.31,230050,84610
"4073","Induan",251.2,957894,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",-14.64,104.7,112111,33770
"4074","Induan",251.2,1519105,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",53.92,22.83,212298,73329
"4075","Changhsingian",252.17,1625466,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.14,36.16,230019,84610
"4076","Induan",251.2,988117,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.91,22.69,118726,33700
"4077","Induan",251.2,988136,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",43.95,22.58,118734,33700
"4078","Changhsingian",252.17,1486085,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",79.81,86.82,206758,71081
"4079","Induan",251.2,1319528,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",8.35,40.84,177400,56872
"4080","Changhsingian",252.17,1625635,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.05,36.31,230053,84610
"4081","Induan",251.2,1170093,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",29.44,-34.72,150717,48180
"4082","Induan",251.2,1277486,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",12.91,36.27,169535,54290
"4083","Induan",251.2,1521866,265.1,157.3,"Unionites",0,"Mollusca","Bivalvia","Anthracosiidae",53.99,22.75,212783,73480
